"retailer","store_number","location_id","name","address","address_2","city","state","zip_code","latitude","longitude","phone","active","store_status","web_active","physical_grocery_store","pickup_point_type","price_zone","tax_group","source_query_zip","source_url","source_method","retrieved_at_utc"
"Food Lion","","https://stores.foodlion.com/nc/concord/3501-hwy-601","Food Lion Grocery Store of Southgate Commons","3501 Hwy 601","","Concord","NC","28025","35.370317033678454","-80.54756551980972","(704) 795-1573","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/3501-hwy-601","official_store_directory","2026-07-31T20:26:31.9814504Z"
"Food Lion","","https://stores.foodlion.com/nc/concord/3673-concord-pkwy-s","Food Lion Grocery Store of Waterville Commons","3673 Concord Pkwy S","","Concord","NC","28027","35.37006332413787","-80.66360056400299","(704) 721-3637","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/3673-concord-pkwy-s","official_store_directory","2026-07-31T20:26:33.4884192Z"
"Food Lion","","https://stores.foodlion.com/nc/concord/5303-poplar-tent-rd","Food Lion Grocery Store of Poplar Crossing","5303 Poplar Tent Rd","","Concord","NC","28027","35.41082377484943","-80.66699087619787","(704) 786-4386","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/5303-poplar-tent-rd","official_store_directory","2026-07-31T20:26:35.0142717Z"
"Food Lion","","https://stores.foodlion.com/nc/concord/547-winecoff-school-rd","Food Lion Grocery Store of Winecoff Commons","547 Winecoff School Rd","","Concord","NC","28027","35.44324510909523","-80.62363296747208","(704) 795-2516","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/547-winecoff-school-rd","official_store_directory","2026-07-31T20:26:36.5522981Z"
"Food Lion","","https://stores.foodlion.com/nc/concord/734-cabarrus-ave-w","Food Lion Grocery Store of Concord","734 Cabarrus Ave W","","Concord","NC","28027","35.397933796011344","-80.60812711715704","(704) 788-3175","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/734-cabarrus-ave-w","official_store_directory","2026-07-31T20:26:38.0741506Z"
"Food Lion","","https://stores.foodlion.com/nc/concord/80-branchview-dr-ne","Food Lion Grocery Store of Branchview Plaza","80 Branchview Dr NE","","Concord","NC","28025","35.42110629591118","-80.57277023792267","(704) 784-5318","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/80-branchview-dr-ne","official_store_directory","2026-07-31T20:26:39.8300933Z"
"Food Lion","","https://stores.foodlion.com/nc/concord/860-union-st-s","Food Lion Grocery Store of Union","860 Union St S","","Concord","NC","28025","35.38689609772781","-80.55992782115942","(704) 782-3166","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/concord/860-union-st-s","official_store_directory","2026-07-31T20:26:41.3124450Z"
"Food Lion","","https://stores.foodlion.com/nc/conover/104-thornburg-dr-se","Food Lion Grocery Store of Conover","104 Thornburg Dr SE","","Conover","NC","28613","35.7016690200145","-81.20154699327146","(828) 464-9360","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/conover/104-thornburg-dr-se","official_store_directory","2026-07-31T20:26:42.7228589Z"
"Food Lion","","https://stores.foodlion.com/nc/cornelius/20125-n-main-st","Food Lion Grocery Store of Cornelius","20125 N Main St","","Cornelius","NC","28031","35.48304468633628","-80.86005091667175","(704) 892-4220","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/cornelius/20125-n-main-st","official_store_directory","2026-07-31T20:26:44.2576115Z"
"Food Lion","","https://stores.foodlion.com/nc/corolla/805-ocean-trail","Food Lion Grocery Store of Corolla","805 Ocean Trail","","Corolla","NC","27927","36.327870539695326","-75.8156752860466","(252) 453-4544","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/corolla/805-ocean-trail","official_store_directory","2026-07-31T20:26:45.7564747Z"
"Food Lion","","https://stores.foodlion.com/nc/cramerton/202-a-market-st","Food Lion Grocery Store of Cramerton","202 A Market St","","Cramerton","NC","28032","35.24875586060317","-81.08033269643784","(704) 824-4757","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/cramerton/202-a-market-st","official_store_directory","2026-07-31T20:26:47.2708359Z"
"Food Lion","","https://stores.foodlion.com/nc/creedmoor/2151-wilton-ave","Food Lion Grocery Store of Creedmoor","2151 Wilton Ave","","Creedmoor","NC","27522","36.122658187381916","-78.66829991340632","(919) 528-9007","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/creedmoor/2151-wilton-ave","official_store_directory","2026-07-31T20:26:48.7238307Z"
"Food Lion","","https://stores.foodlion.com/nc/creedmoor/2531-e-lyon-station-rd","Food Lion Grocery Store of Butner","2531 E Lyon Station Rd","","Creedmoor","NC","27522","36.14546024438634","-78.72451260814408","(919) 528-1885","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/creedmoor/2531-e-lyon-station-rd","official_store_directory","2026-07-31T20:26:50.2878658Z"
"Food Lion","","https://stores.foodlion.com/nc/dallas/3123-dallas-high-shoals-hwy","Food Lion Grocery Store of Dallas","3123 Dallas High Shoals Hwy","","Dallas","NC","28034","35.317375083564286","-81.19219958782196","(704) 922-9832","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/dallas/3123-dallas-high-shoals-hwy","official_store_directory","2026-07-31T20:26:51.7848450Z"
"Food Lion","","https://stores.foodlion.com/nc/denver/130-south-hwy-16","Food Lion Grocery Store of Triangle Crossing","130 South Hwy 16","","Denver","NC","28037","35.446186293874085","-80.99930047988897","(704) 827-1403","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/denver/130-south-hwy-16","official_store_directory","2026-07-31T20:26:53.4029893Z"
"Food Lion","","https://stores.foodlion.com/nc/denver/2100-n-hwy-16","Food Lion Grocery Store of Westport Market","2100 N Hwy 16","","Denver","NC","28037","35.50113345789978","-80.99514573812485","(704) 483-1807","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/denver/2100-n-hwy-16","official_store_directory","2026-07-31T20:26:54.8257394Z"
"Food Lion","","https://stores.foodlion.com/nc/denver/6113-hwy-16-s","Food Lion Grocery Store of Denver Lake","6113 Hwy 16 S","","Denver","NC","28037","35.55697044779259","-81.06473565101624","(704) 483-5965","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/denver/6113-hwy-16-s","official_store_directory","2026-07-31T20:26:56.2921268Z"
"Food Lion","","https://stores.foodlion.com/nc/dobson/600-e-atkins-st","Food Lion Grocery Store of Dobson","600 E Atkins St","","Dobson","NC","27017","36.394124098858356","-80.71591973304749","(336) 386-8040","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/dobson/600-e-atkins-st","official_store_directory","2026-07-31T20:26:57.8083958Z"
"Food Lion","","https://stores.foodlion.com/nc/dunn/1243-e-cumberland-st","Food Lion Grocery Store of Dunn","1243 E Cumberland St","","Dunn","NC","28334","35.29212366690264","-78.59480202198029","(910) 897-5048","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/dunn/1243-e-cumberland-st","official_store_directory","2026-07-31T20:26:59.1750304Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/121-sherron-rd","Food Lion Grocery Store of Durham","121 Sherron Rd","","Durham","NC","27703","35.97413254061772","-78.79301726827298","(919) 596-2363","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/121-sherron-rd","official_store_directory","2026-07-31T20:27:00.7224368Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/2000-chapel-hill-rd","Food Lion Grocery Store of Shoppes At Lakewood","2000 Chapel Hill Rd","","Durham","NC","27707","35.98782083243694","-78.9279055595398","(919) 402-0190","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/2000-chapel-hill-rd","official_store_directory","2026-07-31T20:27:02.2442770Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/2400-holloway-dr","Food Lion Grocery Store of Joy Land Center","2400 Holloway Dr","","Durham","NC","27703","35.989133845600314","-78.85947167873383","(919) 598-1433","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/2400-holloway-dr","official_store_directory","2026-07-31T20:27:03.8307001Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/2930-w-main-st","Food Lion Grocery Store of University Centre","2930 W Main St","","Durham","NC","27705","36.01434162992416","-78.9340478181839","(919) 286-0400","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/2930-w-main-st","official_store_directory","2026-07-31T20:27:05.3469164Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/3022-fayetteville-st","Food Lion Grocery Store of Durham","3022 Fayetteville St","","Durham","NC","27707","35.963692225665646","-78.90856683254242","(919) 682-6242","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/3022-fayetteville-st","official_store_directory","2026-07-31T20:27:06.9210460Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/3500-n-roxboro-st","Food Lion Grocery Store of Oxford Commons","3500 N Roxboro St","","Durham","NC","27704","36.036422466564524","-78.8910037279129","(919) 220-7651","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/3500-n-roxboro-st","official_store_directory","2026-07-31T20:27:08.4919254Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/3808-guess-rd","Food Lion Grocery Store of Cross Creek","3808 Guess Rd","","Durham","NC","27705","36.05809543861775","-78.92787237474435","(919) 471-0817","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/3808-guess-rd","official_store_directory","2026-07-31T20:27:10.0270292Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/3808-guess-road","Food Lion Grocery Store of 3808 Guess Road","3808 Guess Road","","Durham","NC","27705","36.0580657512603","-78.92782133762019","(919) 620-1947","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/3808-guess-road","official_store_directory","2026-07-31T20:27:11.5077491Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/4621-hillsborough-rd","Food Lion Grocery Store of Bennett Pointe","4621 Hillsborough Rd","","Durham","NC","27705","36.03188923054567","-78.97922962903976","(919) 309-0385","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/4621-hillsborough-rd","official_store_directory","2026-07-31T20:27:13.0134295Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/4711-hope-valley-rd","Food Lion Grocery Store of Woodcroft","4711 Hope Valley Rd","","Durham","NC","27707","35.92082602054324","-78.95605266094208","(919) 493-2352","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/4711-hope-valley-rd","official_store_directory","2026-07-31T20:27:14.3037236Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/4900-nc-hwy-55","Food Lion Grocery Store of Park West Crossing","4900 NC Hwy 55","","Durham","NC","27713","35.89885418213264","-78.89876435443605","(919) 544-4180","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/4900-nc-hwy-55","official_store_directory","2026-07-31T20:27:15.8013165Z"
"Food Lion","","https://stores.foodlion.com/nc/durham/5279-roxboro-rd","Food Lion Grocery Store of Eno Square","5279 Roxboro Rd","","Durham","NC","27712","36.07631669818858","-78.91145825386047","(919) 477-0438","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/durham/5279-roxboro-rd","official_store_directory","2026-07-31T20:27:17.2250592Z"
"Food Lion","","https://stores.foodlion.com/nc/eden/205-e-meadow-rd","Food Lion Grocery Store of Eden","205 E Meadow Rd","","Eden","NC","27288","36.509429196052594","-79.73916113376617","(336) 623-3294","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/eden/205-e-meadow-rd","official_store_directory","2026-07-31T20:27:18.7152800Z"
"Food Lion","","https://stores.foodlion.com/nc/eden/824-s-van-buren-rd","Food Lion Grocery Store of Eden Center","824 S Van Buren Rd","","Eden","NC","27288","36.4858877938443","-79.7369932658757","(336) 627-8504","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/eden/824-s-van-buren-rd","official_store_directory","2026-07-31T20:27:20.0588307Z"
"Food Lion","","https://stores.foodlion.com/nc/edenton/300-c-virginia-road","Food Lion Grocery Store of Edenton","300 C Virginia Road","","Edenton","NC","27932","36.074455568022564","-76.60963540608213","(252) 482-1950","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/edenton/300-c-virginia-road","official_store_directory","2026-07-31T20:27:21.5244356Z"
"Food Lion","","https://stores.foodlion.com/nc/elizabeth-city/1313-n-road-st","Food Lion Grocery Store of Elizabeth City Retail Center","1313 N Road St","","Elizabeth City","NC","27909","36.32783009393793","-76.22689962387079","(252) 335-2844","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/elizabeth-city/1313-n-road-st","official_store_directory","2026-07-31T20:27:23.0093411Z"
"Food Lion","","https://stores.foodlion.com/nc/elizabeth-city/1515-eringhaus-rd","Food Lion Grocery Store of Towne Square","1515 Eringhaus Rd","","Elizabeth City","NC","27909","36.29247629312956","-76.24440103769302","(252) 338-1676","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/elizabeth-city/1515-eringhaus-rd","official_store_directory","2026-07-31T20:27:24.3849259Z"
"Food Lion","","https://stores.foodlion.com/nc/elizabeth-city/1805-weeksville-rd","Food Lion Grocery Store of Weeksville Crossing","1805 Weeksville Rd","","Elizabeth City","NC","27909","36.27288290792404","-76.21119797229773","(252) 334-9516","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/elizabeth-city/1805-weeksville-rd","official_store_directory","2026-07-31T20:27:25.7315202Z"
"Food Lion","","https://stores.foodlion.com/nc/elizabeth-city/683-hughes-blvd","Food Lion Grocery Store of 683 Hughes Blvd","683 Hughes Blvd","","Elizabeth City","NC","27909","36.3113483","-76.2248603","(252) 331-1306","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/elizabeth-city/683-hughes-blvd","official_store_directory","2026-07-31T20:27:27.1436765Z"
"Food Lion","","https://stores.foodlion.com/nc/elizabethtown/1202-w-broad-st","Food Lion Grocery Store of Elizabethtown","1202 W Broad St","","Elizabethtown","NC","28337","34.633426398217374","-78.61904114484787","(910) 862-4791","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/elizabethtown/1202-w-broad-st","official_store_directory","2026-07-31T20:27:29.6369540Z"
"Food Lion","","https://stores.foodlion.com/nc/elkin/1526-n-bridge-st","Food Lion Grocery Store of Elkin","1526 N Bridge St","","Elkin","NC","28621","36.27170346972589","-80.85152884196907","(336) 526-1923","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/elkin/1526-n-bridge-st","official_store_directory","2026-07-31T20:27:31.0922051Z"
"Food Lion","","https://stores.foodlion.com/nc/emerald-isle/8700-emerald-dr","Food Lion Grocery Store of Emerald Isle","8700 Emerald Dr","","Emerald Isle","NC","28594","34.66261238853361","-77.05035388469696","(252) 354-4270","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/emerald-isle/8700-emerald-dr","official_store_directory","2026-07-31T20:27:32.6270883Z"
"Food Lion","","https://stores.foodlion.com/nc/fairmont/500-n-walnut-st","Food Lion Grocery Store of Fairmont","500 N Walnut St","","Fairmont","NC","28340","34.50331625178222","-79.11117017269135","(910) 628-5803","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fairmont/500-n-walnut-st","official_store_directory","2026-07-31T20:27:34.1184093Z"
"Food Lion","","https://stores.foodlion.com/nc/fairview/1350-charlotte-hwy","Food Lion Grocery Store of Fairview","1350 Charlotte Hwy","","Fairview","NC","28730","35.52531970447489","-82.41123408079147","(828) 628-2283","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fairview/1350-charlotte-hwy","official_store_directory","2026-07-31T20:27:35.5926422Z"
"Food Lion","","https://stores.foodlion.com/nc/farmville/3434-cooperative-way","Food Lion Grocery Store of Farmville","3434 Cooperative Way","","Farmville","NC","27828","35.616418740090225","-77.60591983795166","(252) 753-4790","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/farmville/3434-cooperative-way","official_store_directory","2026-07-31T20:27:37.1010588Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/102-n-reilly-rd","Food Lion Grocery Store of Fayetteville","102 N Reilly Rd","","Fayetteville","NC","28302","35.083207813163604","-79.00862209495835","(910) 864-2813","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/102-n-reilly-rd","official_store_directory","2026-07-31T20:27:38.6502097Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/150-andrews-rd","Food Lion Grocery Store of North Fayetteville","150 Andrews Rd","","Fayetteville","NC","28311","35.15908680930848","-78.87160062789917","(910) 822-2049","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/150-andrews-rd","official_store_directory","2026-07-31T20:27:40.1074895Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/151-westwood-shopping-ctr","Food Lion Grocery Store of Westwood","151 Westwood Shopping Ctr","","Fayetteville","NC","28302","35.06590277960984","-78.95184411669106","(910) 864-3524","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/151-westwood-shopping-ctr","official_store_directory","2026-07-31T20:27:41.5852101Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/1738-bingham-rd","Food Lion Grocery Store of Bingham Station","1738 Bingham Rd","","Fayetteville","NC","28304","35.016913973284716","-78.98600220680237","(910) 223-5510","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/1738-bingham-rd","official_store_directory","2026-07-31T20:27:43.1140921Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/2071-skibo-rd","Food Lion Grocery Store of Fayetteville Pavilion","2071 Skibo Rd","","Fayetteville","NC","28314","35.05297115652698","-78.97085557421934","(910) 867-2454","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/2071-skibo-rd","official_store_directory","2026-07-31T20:27:44.5772564Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/2885-legion-road","Food Lion Grocery Store of Legion Crossing","2885 Legion Road","","Fayetteville","NC","28306","35.00356480458022","-78.9133662693689","(910) 426-0088","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/2885-legion-road","official_store_directory","2026-07-31T20:27:46.1303200Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/3300-rosehill-rd","Food Lion Grocery Store of Rosehill","3300 Rosehill Rd","","Fayetteville","NC","28311","35.10390240712867","-78.8982805609703","(910) 822-4667","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/3300-rosehill-rd","official_store_directory","2026-07-31T20:27:47.6873775Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/3308-bragg-blvd","Food Lion Grocery Store of Sycamore Square","3308 Bragg Blvd","","Fayetteville","NC","28302","35.07929453578236","-78.93479799632632","(910) 864-8213","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/3308-bragg-blvd","official_store_directory","2026-07-31T20:27:49.2354149Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/342-n-eastern-blvd","Food Lion Grocery Store of East Fayetteville","342 N Eastern Blvd","","Fayetteville","NC","28301","35.051575924362346","-78.86233039105832","(910) 485-8886","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/342-n-eastern-blvd","official_store_directory","2026-07-31T20:27:50.5867529Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/4106-raeford-rd","Food Lion Grocery Store of Fayetteville","4106 Raeford Rd","","Fayetteville","NC","28304","35.04565471068606","-78.94762247800827","(910) 323-3132","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/4106-raeford-rd","official_store_directory","2026-07-31T20:27:52.1046218Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/5102-nc-hwy-87-s","Food Lion Grocery Store of Grays Creek","5102 NC Hwy 87 S","","Fayetteville","NC","28306","34.92978232974148","-78.85668754577631","(910) 484-1527","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/5102-nc-hwy-87-s","official_store_directory","2026-07-31T20:27:53.5562954Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/5555-waldos-beach-rd","Food Lion Grocery Store of Rockfish Commons","5555 Waldos Beach Rd","","Fayetteville","NC","28306","34.97852232940432","-79.0073311328888","(910) 223-5540","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/5555-waldos-beach-rd","official_store_directory","2026-07-31T20:27:55.0856490Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/7071-raeford-rd","Food Lion Grocery Store of Rayconda Plaza","7071 Raeford Rd","","Fayetteville","NC","28304","35.03402653752771","-79.01735723018646","(910) 826-0188","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/7071-raeford-rd","official_store_directory","2026-07-31T20:27:56.5910226Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/8175-cliffdale-rd","Food Lion Grocery Store of Montibello","8175 Cliffdale Rd","","Fayetteville","NC","28314","35.057914005935","-79.04665667663237","(910) 864-1393","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/8175-cliffdale-rd","official_store_directory","2026-07-31T20:27:58.0102422Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/929-mcarthur-rd","Food Lion Grocery Store of College Lake Plaza","929 Mcarthur Rd","","Fayetteville","NC","28311","35.12966650936304","-78.8995760679245","(910) 822-0446","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/929-mcarthur-rd","official_store_directory","2026-07-31T20:27:59.4845880Z"
"Food Lion","","https://stores.foodlion.com/nc/fayetteville/9535-cliffdale-rd","Food Lion Grocery Store of Westin Centre","9535 Cliffdale Rd","","Fayetteville","NC","28304","35.02943410628853","-79.06073927879339","(910) 860-7966","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fayetteville/9535-cliffdale-rd","official_store_directory","2026-07-31T20:28:01.0211407Z"
"Food Lion","","https://stores.foodlion.com/nc/forest-city/668-s-broadway","Food Lion Grocery Store of Forest City","668 S Broadway","","Forest City","NC","28043","35.31815202625722","-81.85869097709656","(828) 245-3299","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/forest-city/668-s-broadway","official_store_directory","2026-07-31T20:28:02.5269416Z"
"Food Lion","","https://stores.foodlion.com/nc/franklinton/33801-us-hwy-1","Food Lion Grocery Store of Franklinton","33801 US Hwy 1","","Franklinton","NC","27525","36.09923187698565","-78.46520036458969","(919) 494-1403","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/franklinton/33801-us-hwy-1","official_store_directory","2026-07-31T20:28:05.0171835Z"
"Food Lion","","https://stores.foodlion.com/nc/fuquay-varina/1338-n-main-st","Food Lion Grocery Store of Fuquay Varina","1338 N Main St","","Fuquay-Varina","NC","27526","35.590043926093934","-78.77655655145645","(919) 552-1388","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fuquay-varina/1338-n-main-st","official_store_directory","2026-07-31T20:28:06.4744850Z"
"Food Lion","","https://stores.foodlion.com/nc/fuquay-varina/1508-broad-st","Food Lion Grocery Store of Broad Street Market","1508 Broad St","","Fuquay-Varina","NC","27526","35.60475243551787","-78.80195438861847","(919) 577-1000","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fuquay-varina/1508-broad-st","official_store_directory","2026-07-31T20:28:08.0759237Z"
"Food Lion","","https://stores.foodlion.com/nc/fuquay-varina/3417-n-main-st","Food Lion Grocery Store of Hilltop Crossings","3417 N Main St","","Fuquay-Varina","NC","27526","35.625074692559664","-78.72616857290268","(919) 577-0555","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/fuquay-varina/3417-n-main-st","official_store_directory","2026-07-31T20:28:09.6625346Z"
"Food Lion","","https://stores.foodlion.com/nc/garner/1339-5th-ave","Food Lion Grocery Store of Garner","1339 5Th Ave","","Garner","NC","27529","35.70861200917056","-78.62337827682501","(919) 779-0770","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/garner/1339-5th-ave","official_store_directory","2026-07-31T20:28:11.2013938Z"
"Food Lion","","https://stores.foodlion.com/nc/garner/16369-nc-hwy-50-north","Food Lion Grocery Store of Garner 50 & 42","16369 NC Hwy 50 North","","Garner","NC","27529","35.595199","-78.59912","(919) 771-2978","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/garner/16369-nc-hwy-50-north","official_store_directory","2026-07-31T20:28:12.6967995Z"
"Food Lion","","https://stores.foodlion.com/nc/garner/217-timber-dr-w","Food Lion Grocery Store of Timber Crossing","217 Timber Dr W","","Garner","NC","27529","35.68471204273276","-78.60552549362177","(919) 779-5551","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/garner/217-timber-dr-w","official_store_directory","2026-07-31T20:28:14.1246975Z"
"Food Lion","","https://stores.foodlion.com/nc/garner/55-ford-meadows-drive","Food Lion Grocery Store of 55 Ford Meadows Drive","55 Ford Meadows Drive","","Garner","NC","27529","35.6127154","-78.54351100000001","(919) 763-0106","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/garner/55-ford-meadows-drive","official_store_directory","2026-07-31T20:28:15.6424919Z"
"Food Lion","","https://stores.foodlion.com/nc/garner/75-glen-rd","Food Lion Grocery Store of Garner 40/42","75 Glen Rd","","Garner","NC","27529","35.60671947189959","-78.5682937502861","(919) 772-1423","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/garner/75-glen-rd","official_store_directory","2026-07-31T20:28:17.0984454Z"
"Food Lion","","https://stores.foodlion.com/nc/gastonia/1024-w-hudson-blvd","Food Lion Grocery Store of Hudson Boulevard","1024 W Hudson Blvd","","Gastonia","NC","28052","35.2359386010489","-81.20404556393623","(704) 864-4215","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/gastonia/1024-w-hudson-blvd","official_store_directory","2026-07-31T20:28:18.6742402Z"
"Food Lion","","https://stores.foodlion.com/nc/gastonia/111-w-garrison-blvd","Food Lion Grocery Store of Garrison Boulevard","111 W Garrison Blvd","","Gastonia","NC","28052","35.25293072594253","-81.18231564760208","(704) 861-0295","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/gastonia/111-w-garrison-blvd","official_store_directory","2026-07-31T20:28:20.1148574Z"
"Food Lion","","https://stores.foodlion.com/nc/gastonia/2211-n-new-hope-road","Food Lion Grocery Store of North New Hope Road","2211 N New Hope Road","","Gastonia","NC","28054","35.29771047746494","-81.16054683923721","(704) 866-7022","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/gastonia/2211-n-new-hope-road","official_store_directory","2026-07-31T20:28:21.7579990Z"
"Food Lion","","https://stores.foodlion.com/nc/gastonia/3011-union-rd","Food Lion Grocery Store of Union Road","3011 Union Rd","","Gastonia","NC","28056","35.214645776269656","-81.16870075464249","(704) 861-0567","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/gastonia/3011-union-rd","official_store_directory","2026-07-31T20:28:24.4472269Z"
"Food Lion","","https://stores.foodlion.com/nc/gastonia/3680-s-new-hope-rd","Food Lion Grocery Store of South New Hope Road","3680 S New Hope Rd","","Gastonia","NC","28056","35.2210245691396","-81.1014711856842","(704) 824-9645","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/gastonia/3680-s-new-hope-rd","official_store_directory","2026-07-31T20:28:25.9738496Z"
"Food Lion","","https://stores.foodlion.com/nc/goldsboro/118-five-points-rd","Food Lion Grocery Store of Mar-Mac","118 Five Points Rd","","Goldsboro","NC","27530","35.33291251908831","-78.0364465713501","(919) 581-0254","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/goldsboro/118-five-points-rd","official_store_directory","2026-07-31T20:28:28.4670003Z"
